path	responsibility	producer	consumer	maintainability_dry_naming	dependencies_contracts	errors_operations	performance_security_generality	docs_tests	decision	evidence
specs/007-strategy-agnostic-lineage/checklists/requirements.md	기존 기능·cross-service 계약 기록	과거 SDD	현재 구현과 spec 010	책임 기반 이름·응집도·SSOT·중복 여부를 파일 내용과 소비자 검색으로 점검	현재 구조는 spec 010이 supersede하며 공개 API 의미는 기존 spec과 교차 확인	오류 노출·타임아웃·재시도·부분 실패·자원 종료·운영 관측 경계를 점검	비밀정보·입력 경계·query 범위·동시성·범용 설정 여부를 점검	현재 코드·문서 일치, compile·unit·contract·OpenAPI·정적 반증 검색으로 검증	no-violation	현재 기능 계약의 역사적 근거로 보존; 옛 경로는 구현 진실이 아님
specs/007-strategy-agnostic-lineage/plan.md	기존 기능·cross-service 계약 기록	과거 SDD	현재 구현과 spec 010	책임 기반 이름·응집도·SSOT·중복 여부를 파일 내용과 소비자 검색으로 점검	현재 구조는 spec 010이 supersede하며 공개 API 의미는 기존 spec과 교차 확인	오류 노출·타임아웃·재시도·부분 실패·자원 종료·운영 관측 경계를 점검	비밀정보·입력 경계·query 범위·동시성·범용 설정 여부를 점검	현재 코드·문서 일치, compile·unit·contract·OpenAPI·정적 반증 검색으로 검증	no-violation	현재 기능 계약의 역사적 근거로 보존; 옛 경로는 구현 진실이 아님
specs/007-strategy-agnostic-lineage/spec.md	기존 기능·cross-service 계약 기록	과거 SDD	현재 구현과 spec 010	책임 기반 이름·응집도·SSOT·중복 여부를 파일 내용과 소비자 검색으로 점검	현재 구조는 spec 010이 supersede하며 공개 API 의미는 기존 spec과 교차 확인	오류 노출·타임아웃·재시도·부분 실패·자원 종료·운영 관측 경계를 점검	비밀정보·입력 경계·query 범위·동시성·범용 설정 여부를 점검	현재 코드·문서 일치, compile·unit·contract·OpenAPI·정적 반증 검색으로 검증	no-violation	현재 기능 계약의 역사적 근거로 보존; 옛 경로는 구현 진실이 아님
specs/007-strategy-agnostic-lineage/tasks.md	기존 기능·cross-service 계약 기록	과거 SDD	현재 구현과 spec 010	책임 기반 이름·응집도·SSOT·중복 여부를 파일 내용과 소비자 검색으로 점검	현재 구조는 spec 010이 supersede하며 공개 API 의미는 기존 spec과 교차 확인	오류 노출·타임아웃·재시도·부분 실패·자원 종료·운영 관측 경계를 점검	비밀정보·입력 경계·query 범위·동시성·범용 설정 여부를 점검	현재 코드·문서 일치, compile·unit·contract·OpenAPI·정적 반증 검색으로 검증	no-violation	현재 기능 계약의 역사적 근거로 보존; 옛 경로는 구현 진실이 아님
specs/008-system-node-boundary/plan.md	기존 기능·cross-service 계약 기록	과거 SDD	현재 구현과 spec 010	책임 기반 이름·응집도·SSOT·중복 여부를 파일 내용과 소비자 검색으로 점검	현재 구조는 spec 010이 supersede하며 공개 API 의미는 기존 spec과 교차 확인	오류 노출·타임아웃·재시도·부분 실패·자원 종료·운영 관측 경계를 점검	비밀정보·입력 경계·query 범위·동시성·범용 설정 여부를 점검	현재 코드·문서 일치, compile·unit·contract·OpenAPI·정적 반증 검색으로 검증	no-violation	현재 기능 계약의 역사적 근거로 보존; 옛 경로는 구현 진실이 아님
specs/008-system-node-boundary/spec.md	기존 기능·cross-service 계약 기록	과거 SDD	현재 구현과 spec 010	책임 기반 이름·응집도·SSOT·중복 여부를 파일 내용과 소비자 검색으로 점검	현재 구조는 spec 010이 supersede하며 공개 API 의미는 기존 spec과 교차 확인	오류 노출·타임아웃·재시도·부분 실패·자원 종료·운영 관측 경계를 점검	비밀정보·입력 경계·query 범위·동시성·범용 설정 여부를 점검	현재 코드·문서 일치, compile·unit·contract·OpenAPI·정적 반증 검색으로 검증	no-violation	현재 기능 계약의 역사적 근거로 보존; 옛 경로는 구현 진실이 아님
specs/008-system-node-boundary/tasks.md	기존 기능·cross-service 계약 기록	과거 SDD	현재 구현과 spec 010	책임 기반 이름·응집도·SSOT·중복 여부를 파일 내용과 소비자 검색으로 점검	현재 구조는 spec 010이 supersede하며 공개 API 의미는 기존 spec과 교차 확인	오류 노출·타임아웃·재시도·부분 실패·자원 종료·운영 관측 경계를 점검	비밀정보·입력 경계·query 범위·동시성·범용 설정 여부를 점검	현재 코드·문서 일치, compile·unit·contract·OpenAPI·정적 반증 검색으로 검증	no-violation	현재 기능 계약의 역사적 근거로 보존; 옛 경로는 구현 진실이 아님
specs/009-data-fabric-query-client/plan.md	기존 기능·cross-service 계약 기록	과거 SDD	현재 구현과 spec 010	책임 기반 이름·응집도·SSOT·중복 여부를 파일 내용과 소비자 검색으로 점검	현재 구조는 spec 010이 supersede하며 공개 API 의미는 기존 spec과 교차 확인	오류 노출·타임아웃·재시도·부분 실패·자원 종료·운영 관측 경계를 점검	비밀정보·입력 경계·query 범위·동시성·범용 설정 여부를 점검	현재 코드·문서 일치, compile·unit·contract·OpenAPI·정적 반증 검색으로 검증	no-violation	현재 기능 계약의 역사적 근거로 보존; 옛 경로는 구현 진실이 아님
specs/009-data-fabric-query-client/spec.md	기존 기능·cross-service 계약 기록	과거 SDD	현재 구현과 spec 010	책임 기반 이름·응집도·SSOT·중복 여부를 파일 내용과 소비자 검색으로 점검	현재 구조는 spec 010이 supersede하며 공개 API 의미는 기존 spec과 교차 확인	오류 노출·타임아웃·재시도·부분 실패·자원 종료·운영 관측 경계를 점검	비밀정보·입력 경계·query 범위·동시성·범용 설정 여부를 점검	현재 코드·문서 일치, compile·unit·contract·OpenAPI·정적 반증 검색으로 검증	no-violation	현재 기능 계약의 역사적 근거로 보존; 옛 경로는 구현 진실이 아님
specs/009-data-fabric-query-client/tasks.md	기존 기능·cross-service 계약 기록	과거 SDD	현재 구현과 spec 010	책임 기반 이름·응집도·SSOT·중복 여부를 파일 내용과 소비자 검색으로 점검	현재 구조는 spec 010이 supersede하며 공개 API 의미는 기존 spec과 교차 확인	오류 노출·타임아웃·재시도·부분 실패·자원 종료·운영 관측 경계를 점검	비밀정보·입력 경계·query 범위·동시성·범용 설정 여부를 점검	현재 코드·문서 일치, compile·unit·contract·OpenAPI·정적 반증 검색으로 검증	no-violation	현재 기능 계약의 역사적 근거로 보존; 옛 경로는 구현 진실이 아님
specs/010-metadata-plane-structure/audit-ledger.tsv	R1B SDD·전 파일 감사·완료 조건	Goal과 실제 저장소 조사	구현자·검토자·후속 세션	책임 기반 이름·응집도·SSOT·중복 여부를 파일 내용과 소비자 검색으로 점검	미검증 live E2E를 완료로 표시하지 않는 acceptance 계약	오류 노출·타임아웃·재시도·부분 실패·자원 종료·운영 관측 경계를 점검	비밀정보·입력 경계·query 범위·동시성·범용 설정 여부를 점검	현재 코드·문서 일치, compile·unit·contract·OpenAPI·정적 반증 검색으로 검증	fixed	baseline/current 합집합 장부와 미분류 실패 gate
specs/010-metadata-plane-structure/classify_inventory.py	R1B SDD·전 파일 감사·완료 조건	Goal과 실제 저장소 조사	구현자·검토자·후속 세션	책임 기반 이름·응집도·SSOT·중복 여부를 파일 내용과 소비자 검색으로 점검	미검증 live E2E를 완료로 표시하지 않는 acceptance 계약	오류 노출·타임아웃·재시도·부분 실패·자원 종료·운영 관측 경계를 점검	비밀정보·입력 경계·query 범위·동시성·범용 설정 여부를 점검	현재 코드·문서 일치, compile·unit·contract·OpenAPI·정적 반증 검색으로 검증	fixed	baseline/current 합집합 장부와 미분류 실패 gate
specs/010-metadata-plane-structure/plan.md	R1B SDD·전 파일 감사·완료 조건	Goal과 실제 저장소 조사	구현자·검토자·후속 세션	책임 기반 이름·응집도·SSOT·중복 여부를 파일 내용과 소비자 검색으로 점검	미검증 live E2E를 완료로 표시하지 않는 acceptance 계약	오류 노출·타임아웃·재시도·부분 실패·자원 종료·운영 관측 경계를 점검	비밀정보·입력 경계·query 범위·동시성·범용 설정 여부를 점검	현재 코드·문서 일치, compile·unit·contract·OpenAPI·정적 반증 검색으로 검증	fixed	baseline/current 합집합 장부와 미분류 실패 gate
specs/010-metadata-plane-structure/record_inventory.py	R1B SDD·전 파일 감사·완료 조건	Goal과 실제 저장소 조사	구현자·검토자·후속 세션	책임 기반 이름·응집도·SSOT·중복 여부를 파일 내용과 소비자 검색으로 점검	미검증 live E2E를 완료로 표시하지 않는 acceptance 계약	오류 노출·타임아웃·재시도·부분 실패·자원 종료·운영 관측 경계를 점검	비밀정보·입력 경계·query 범위·동시성·범용 설정 여부를 점검	현재 코드·문서 일치, compile·unit·contract·OpenAPI·정적 반증 검색으로 검증	fixed	baseline/current 합집합 장부와 미분류 실패 gate
specs/010-metadata-plane-structure/regression-evidence.md	R1B SDD·전 파일 감사·완료 조건	Goal과 실제 저장소 조사	구현자·검토자·후속 세션	책임 기반 이름·응집도·SSOT·중복 여부를 파일 내용과 소비자 검색으로 점검	미검증 live E2E를 완료로 표시하지 않는 acceptance 계약	오류 노출·타임아웃·재시도·부분 실패·자원 종료·운영 관측 경계를 점검	비밀정보·입력 경계·query 범위·동시성·범용 설정 여부를 점검	현재 코드·문서 일치, compile·unit·contract·OpenAPI·정적 반증 검색으로 검증	fixed	baseline/current 합집합 장부와 미분류 실패 gate
specs/010-metadata-plane-structure/spec.md	R1B SDD·전 파일 감사·완료 조건	Goal과 실제 저장소 조사	구현자·검토자·후속 세션	책임 기반 이름·응집도·SSOT·중복 여부를 파일 내용과 소비자 검색으로 점검	미검증 live E2E를 완료로 표시하지 않는 acceptance 계약	오류 노출·타임아웃·재시도·부분 실패·자원 종료·운영 관측 경계를 점검	비밀정보·입력 경계·query 범위·동시성·범용 설정 여부를 점검	현재 코드·문서 일치, compile·unit·contract·OpenAPI·정적 반증 검색으로 검증	fixed	baseline/current 합집합 장부와 미분류 실패 gate
specs/010-metadata-plane-structure/tasks.md	R1B SDD·전 파일 감사·완료 조건	Goal과 실제 저장소 조사	구현자·검토자·후속 세션	책임 기반 이름·응집도·SSOT·중복 여부를 파일 내용과 소비자 검색으로 점검	미검증 live E2E를 완료로 표시하지 않는 acceptance 계약	오류 노출·타임아웃·재시도·부분 실패·자원 종료·운영 관측 경계를 점검	비밀정보·입력 경계·query 범위·동시성·범용 설정 여부를 점검	현재 코드·문서 일치, compile·unit·contract·OpenAPI·정적 반증 검색으로 검증	fixed	baseline/current 합집합 장부와 미분류 실패 gate
specs/README.md	기존 기능·cross-service 계약 기록	과거 SDD	현재 구현과 spec 010	책임 기반 이름·응집도·SSOT·중복 여부를 파일 내용과 소비자 검색으로 점검	현재 구조는 spec 010이 supersede하며 공개 API 의미는 기존 spec과 교차 확인	오류 노출·타임아웃·재시도·부분 실패·자원 종료·운영 관측 경계를 점검	비밀정보·입력 경계·query 범위·동시성·범용 설정 여부를 점검	현재 코드·문서 일치, compile·unit·contract·OpenAPI·정적 반증 검색으로 검증	no-violation	현재 기능 계약의 역사적 근거로 보존; 옛 경로는 구현 진실이 아님
tests/__init__.py	Python package marker	Python import system	인접 runtime/test module	책임 기반 이름·응집도·SSOT·중복 여부를 파일 내용과 소비자 검색으로 점검	패키지 경계만 선언하며 역방향 의존 없음	오류 노출·타임아웃·재시도·부분 실패·자원 종료·운영 관측 경계를 점검	비밀정보·입력 경계·query 범위·동시성·범용 설정 여부를 점검	현재 코드·문서 일치, compile·unit·contract·OpenAPI·정적 반증 검색으로 검증	no-violation	빈 marker이며 별도 책임·중복 로직 없음
tests/contract/__init__.py	Python package marker	Python import system	인접 runtime/test module	책임 기반 이름·응집도·SSOT·중복 여부를 파일 내용과 소비자 검색으로 점검	패키지 경계만 선언하며 역방향 의존 없음	오류 노출·타임아웃·재시도·부분 실패·자원 종료·운영 관측 경계를 점검	비밀정보·입력 경계·query 범위·동시성·범용 설정 여부를 점검	현재 코드·문서 일치, compile·unit·contract·OpenAPI·정적 반증 검색으로 검증	no-violation	빈 marker이며 별도 책임·중복 로직 없음
tests/contract/test_data_fabric_client.py	단위 또는 외부 계약 회귀 검증	unittest discovery	유지보수자와 CI	책임 기반 이름·응집도·SSOT·중복 여부를 파일 내용과 소비자 검색으로 점검	공개 계약과 cross-owner 불변식을 실행 가능한 테스트로 고정	오류 노출·타임아웃·재시도·부분 실패·자원 종료·운영 관측 경계를 점검	비밀정보·입력 경계·query 범위·동시성·범용 설정 여부를 점검	현재 코드·문서 일치, compile·unit·contract·OpenAPI·정적 반증 검색으로 검증	fixed	24개 테스트 discovery 통과; owner·Data Fabric·provider 계약 포함
tests/unit/__init__.py	Python package marker	Python import system	인접 runtime/test module	책임 기반 이름·응집도·SSOT·중복 여부를 파일 내용과 소비자 검색으로 점검	패키지 경계만 선언하며 역방향 의존 없음	오류 노출·타임아웃·재시도·부분 실패·자원 종료·운영 관측 경계를 점검	비밀정보·입력 경계·query 범위·동시성·범용 설정 여부를 점검	현재 코드·문서 일치, compile·unit·contract·OpenAPI·정적 반증 검색으로 검증	no-violation	빈 marker이며 별도 책임·중복 로직 없음
tests/unit/test_description_enrichment.py	단위 또는 외부 계약 회귀 검증	unittest discovery	유지보수자와 CI	책임 기반 이름·응집도·SSOT·중복 여부를 파일 내용과 소비자 검색으로 점검	공개 계약과 cross-owner 불변식을 실행 가능한 테스트로 고정	오류 노출·타임아웃·재시도·부분 실패·자원 종료·운영 관측 경계를 점검	비밀정보·입력 경계·query 범위·동시성·범용 설정 여부를 점검	현재 코드·문서 일치, compile·unit·contract·OpenAPI·정적 반증 검색으로 검증	fixed	24개 테스트 discovery 통과; owner·Data Fabric·provider 계약 포함
tests/unit/test_graph_owner_contract.py	단위 또는 외부 계약 회귀 검증	unittest discovery	유지보수자와 CI	책임 기반 이름·응집도·SSOT·중복 여부를 파일 내용과 소비자 검색으로 점검	공개 계약과 cross-owner 불변식을 실행 가능한 테스트로 고정	오류 노출·타임아웃·재시도·부분 실패·자원 종료·운영 관측 경계를 점검	비밀정보·입력 경계·query 범위·동시성·범용 설정 여부를 점검	현재 코드·문서 일치, compile·unit·contract·OpenAPI·정적 반증 검색으로 검증	fixed	24개 테스트 discovery 통과; owner·Data Fabric·provider 계약 포함
tests/unit/test_graph_visibility.py	단위 또는 외부 계약 회귀 검증	unittest discovery	유지보수자와 CI	책임 기반 이름·응집도·SSOT·중복 여부를 파일 내용과 소비자 검색으로 점검	공개 계약과 cross-owner 불변식을 실행 가능한 테스트로 고정	오류 노출·타임아웃·재시도·부분 실패·자원 종료·운영 관측 경계를 점검	비밀정보·입력 경계·query 범위·동시성·범용 설정 여부를 점검	현재 코드·문서 일치, compile·unit·contract·OpenAPI·정적 반증 검색으로 검증	fixed	24개 테스트 discovery 통과; owner·Data Fabric·provider 계약 포함
tests/unit/test_openai_client.py	단위 또는 외부 계약 회귀 검증	unittest discovery	유지보수자와 CI	책임 기반 이름·응집도·SSOT·중복 여부를 파일 내용과 소비자 검색으로 점검	공개 계약과 cross-owner 불변식을 실행 가능한 테스트로 고정	오류 노출·타임아웃·재시도·부분 실패·자원 종료·운영 관측 경계를 점검	비밀정보·입력 경계·query 범위·동시성·범용 설정 여부를 점검	현재 코드·문서 일치, compile·unit·contract·OpenAPI·정적 반증 검색으로 검증	fixed	24개 테스트 discovery 통과; owner·Data Fabric·provider 계약 포함
util/__init__.py	삭제된 기술 계층·잘못된 소유 이름 또는 내부 deploy 경로	기존 Catalog 구조	새 app 책임 package 또는 외부 deploy 저장소	책임 기반 이름·응집도·SSOT·중복 여부를 파일 내용과 소비자 검색으로 점검	공개 HTTP·그래프 계약은 새 경로로 이동하고 호환 복제본은 남기지 않음	오류 노출·타임아웃·재시도·부분 실패·자원 종료·운영 관측 경계를 점검	비밀정보·입력 경계·query 범위·동시성·범용 설정 여부를 점검	현재 코드·문서 일치, compile·unit·contract·OpenAPI·정적 반증 검색으로 검증	deleted	git mv/삭제 후 old import와 런타임 소비자 검색 0
util/logger.py	삭제된 기술 계층·잘못된 소유 이름 또는 내부 deploy 경로	기존 Catalog 구조	새 app 책임 package 또는 외부 deploy 저장소	책임 기반 이름·응집도·SSOT·중복 여부를 파일 내용과 소비자 검색으로 점검	공개 HTTP·그래프 계약은 새 경로로 이동하고 호환 복제본은 남기지 않음	오류 노출·타임아웃·재시도·부분 실패·자원 종료·운영 관측 경계를 점검	비밀정보·입력 경계·query 범위·동시성·범용 설정 여부를 점검	현재 코드·문서 일치, compile·unit·contract·OpenAPI·정적 반증 검색으로 검증	deleted	git mv/삭제 후 old import와 런타임 소비자 검색 0
